ocel_id;ocel_time;p_duration[s];s_co2e[kg];i_electric-from-grid-de[kWh];i_gas_input[Wh];i_emission-of-burn[Wh]
e_heat_296;2023-04-03 08:25:29;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_297;2023-04-03 08:25:43;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_298;2023-04-03 08:26:00;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_299;2023-04-03 08:26:14;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_300;2023-04-03 08:26:26;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_301;2023-04-03 08:26:45;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_302;2023-04-03 08:26:53;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_303;2023-04-03 08:27:09;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_304;2023-04-03 08:27:24;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_305;2023-04-03 08:27:37;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_306;2023-04-03 08:27:53;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_307;2023-04-03 08:28:09;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_308;2023-04-03 08:28:21;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_309;2023-04-03 08:28:35;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_310;2023-04-03 08:28:48;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_311;2023-04-03 08:29:05;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_312;2023-04-03 08:29:18;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_313;2023-04-03 08:29:34;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_314;2023-04-03 08:29:45;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_315;2023-04-03 08:30:02;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_316;2023-04-03 08:30:18;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_317;2023-04-03 08:30:31;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_318;2023-04-03 08:30:47;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_319;2023-04-03 08:30:56;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_320;2023-04-03 08:31:14;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_321;2023-04-03 08:31:26;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_322;2023-04-03 08:31:43;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_323;2023-04-03 08:31:56;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_324;2023-04-03 08:32:10;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_325;2023-04-03 08:32:23;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_326;2023-04-03 08:32:36;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_327;2023-04-03 08:32:53;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_328;2023-04-03 08:33:07;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_329;2023-04-03 08:33:21;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_330;2023-04-03 08:33:36;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_331;2023-04-03 08:33:49;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_332;2023-04-03 08:34:02;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_333;2023-04-03 08:34:15;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_334;2023-04-03 08:34:30;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_335;2023-04-03 08:34:44;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_336;2023-04-03 08:35:00;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_337;2023-04-03 08:35:12;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_338;2023-04-03 08:35:27;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_339;2023-04-03 08:35:41;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_340;2023-04-03 08:35:54;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_341;2023-04-03 08:36:08;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_342;2023-04-03 08:36:25;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_343;2023-04-03 08:36:38;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_344;2023-04-03 08:36:52;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_345;2023-04-03 08:37:07;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_346;2023-04-03 08:37:17;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_347;2023-04-03 08:37:33;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_348;2023-04-03 08:37:46;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_349;2023-04-03 08:38:06;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_350;2023-04-03 08:38:15;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_351;2023-04-03 08:38:32;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_352;2023-04-03 08:38:46;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_353;2023-04-03 08:39:00;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_354;2023-04-03 08:39:13;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_355;2023-04-03 08:39:26;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_356;2023-04-03 08:39:44;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_357;2023-04-03 08:39:56;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_358;2023-04-03 08:40:08;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_359;2023-04-03 08:40:24;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_360;2023-04-03 08:40:41;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_361;2023-04-03 08:40:52;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_362;2023-04-03 08:41:06;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_363;2023-04-03 08:41:18;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_364;2023-04-03 08:41:34;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_365;2023-04-03 08:41:49;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_366;2023-04-03 08:42:03;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_367;2023-04-03 08:42:20;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_368;2023-04-03 08:42:29;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_369;2023-04-03 08:42:43;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_370;2023-04-03 08:42:58;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_371;2023-04-03 08:43:16;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_372;2023-04-03 08:43:28;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_373;2023-04-03 08:43:43;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_374;2023-04-03 08:43:55;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_375;2023-04-03 08:44:10;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_376;2023-04-03 08:44:26;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_377;2023-04-03 08:44:38;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_378;2023-04-03 08:44:53;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_379;2023-04-03 08:45:06;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_380;2023-04-03 08:45:22;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_381;2023-04-03 08:45:34;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_382;2023-04-03 08:45:49;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_383;2023-04-03 08:46:02;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_384;2023-04-03 08:46:20;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_385;2023-04-03 08:46:32;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_386;2023-04-03 08:46:47;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_387;2023-04-03 08:47:04;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_388;2023-04-03 08:47:15;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_389;2023-04-03 08:47:32;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_390;2023-04-03 08:47:43;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_391;2023-04-03 08:47:58;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_392;2023-04-03 08:48:14;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_393;2023-04-03 08:48:27;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_394;2023-04-03 08:48:39;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_395;2023-04-03 08:48:54;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_396;2023-04-03 08:49:09;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_397;2023-04-03 08:49:25;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_398;2023-04-03 08:49:40;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_399;2023-04-03 08:49:57;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_400;2023-04-03 08:50:08;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_401;2023-04-03 08:50:20;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_402;2023-04-03 08:50:38;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_403;2023-04-03 08:50:53;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_404;2023-04-03 08:51:05;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_405;2023-04-03 08:51:18;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_406;2023-04-03 08:51:35;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_407;2023-04-03 08:51:48;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_408;2023-04-03 08:52:02;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_409;2023-04-03 08:52:13;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_410;2023-04-03 08:52:30;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_411;2023-04-03 08:52:46;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_412;2023-04-03 08:52:58;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_413;2023-04-03 08:53:13;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_414;2023-04-03 08:53:28;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_415;2023-04-03 08:53:41;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_416;2023-04-03 08:53:56;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_417;2023-04-03 08:54:10;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_418;2023-04-03 08:54:23;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_419;2023-04-03 08:54:37;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_420;2023-04-03 08:54:51;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_421;2023-04-03 08:55:07;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_422;2023-04-03 08:55:21;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_423;2023-04-03 08:55:33;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_424;2023-04-03 08:55:47;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_425;2023-04-03 08:56:01;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_426;2023-04-03 08:56:16;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_427;2023-04-03 08:56:31;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_428;2023-04-03 08:56:44;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_429;2023-04-03 08:57:00;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_430;2023-04-03 08:57:11;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_431;2023-04-03 08:57:26;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_432;2023-04-03 08:57:40;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_433;2023-04-03 08:57:56;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_434;2023-04-03 08:58:09;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_435;2023-04-03 08:58:26;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_436;2023-04-03 08:58:40;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_437;2023-04-03 08:58:51;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_438;2023-04-03 08:59:08;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_439;2023-04-03 08:59:20;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_440;2023-04-03 08:59:34;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_441;2023-04-03 08:59:50;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_442;2023-04-03 09:00:00;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_443;2023-04-03 09:00:15;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_444;2023-04-03 09:00:31;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_445;2023-04-03 09:00:46;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_446;2023-04-03 09:00:58;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_447;2023-04-03 09:01:13;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_448;2023-04-03 09:01:29;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_449;2023-04-03 09:01:42;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_450;2023-04-03 09:01:56;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_451;2023-04-03 09:02:10;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_452;2023-04-03 09:02:26;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_453;2023-04-03 09:02:37;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_454;2023-04-03 09:02:54;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_455;2023-04-03 09:03:07;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_456;2023-04-03 09:03:20;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_457;2023-04-03 09:03:35;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_458;2023-04-03 09:03:53;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_459;2023-04-03 09:04:04;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_460;2023-04-03 09:04:17;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_461;2023-04-03 09:04:33;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_462;2023-04-03 09:04:47;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_463;2023-04-03 09:05:01;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_464;2023-04-03 09:05:14;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_465;2023-04-03 09:05:32;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_466;2023-04-03 09:05:43;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_467;2023-04-03 09:05:57;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_468;2023-04-03 09:06:10;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_469;2023-04-03 09:06:27;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_470;2023-04-03 09:06:43;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_471;2023-04-03 09:06:56;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_472;2023-04-03 09:07:09;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_473;2023-04-03 09:07:22;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_474;2023-04-03 09:07:38;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_475;2023-04-03 09:07:52;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_476;2023-04-03 09:08:06;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_477;2023-04-03 09:08:19;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_478;2023-04-03 09:08:33;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_479;2023-04-03 09:08:50;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_480;2023-04-03 09:09:05;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_481;2023-04-03 09:09:16;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_482;2023-04-03 09:09:31;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_483;2023-04-03 09:09:46;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_484;2023-04-03 09:10:02;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_485;2023-04-03 09:10:13;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_486;2023-04-03 09:10:29;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_487;2023-04-03 09:10:43;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_488;2023-04-03 09:10:57;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_489;2023-04-03 09:11:14;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_490;2023-04-03 09:11:25;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_491;2023-04-03 09:11:40;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_492;2023-04-03 09:11:55;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_493;2023-04-03 09:12:08;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_494;2023-04-03 09:12:22;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_495;2023-04-03 09:12:38;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_496;2023-04-03 09:12:50;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_497;2023-04-03 09:13:07;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_498;2023-04-03 09:13:19;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_499;2023-04-03 09:13:37;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_500;2023-04-03 09:13:49;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_501;2023-04-03 09:14:04;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_502;2023-04-03 09:14:19;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_503;2023-04-03 09:14:33;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_504;2023-04-03 09:14:47;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_505;2023-04-03 09:15:00;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_506;2023-04-03 09:15:16;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_507;2023-04-03 09:15:29;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_508;2023-04-03 09:15:42;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_509;2023-04-03 09:15:58;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_510;2023-04-03 09:16:13;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_511;2023-04-03 09:16:25;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_512;2023-04-03 09:16:43;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_513;2023-04-03 09:16:57;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_514;2023-04-03 09:17:13;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_515;2023-04-03 09:17:24;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_516;2023-04-03 09:17:38;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_517;2023-04-03 09:17:54;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_518;2023-04-03 09:18:07;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_519;2023-04-03 09:18:22;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_520;2023-04-03 09:18:35;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_521;2023-04-03 09:18:51;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_522;2023-04-03 09:19:03;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_523;2023-04-03 09:19:18;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_524;2023-04-03 09:19:34;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_525;2023-04-03 09:19:45;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_526;2023-04-03 09:20:02;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_527;2023-04-03 09:20:14;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_528;2023-04-03 09:20:31;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_529;2023-04-03 09:20:44;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_530;2023-04-03 09:20:58;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_531;2023-04-03 09:21:11;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_532;2023-04-03 09:21:25;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_533;2023-04-03 09:21:41;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_534;2023-04-03 09:21:55;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_535;2023-04-03 09:22:08;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_536;2023-04-03 09:22:22;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_537;2023-04-03 09:22:37;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_538;2023-04-03 09:22:53;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_539;2023-04-03 09:23:05;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_540;2023-04-03 09:23:20;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_541;2023-04-03 09:23:33;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_542;2023-04-03 09:23:46;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_543;2023-04-03 09:24:00;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_544;2023-04-03 09:24:14;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_545;2023-04-03 09:24:28;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_546;2023-04-03 09:24:46;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_547;2023-04-03 09:25:01;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_548;2023-04-03 09:25:13;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_549;2023-04-03 09:25:28;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_550;2023-04-03 09:25:44;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_551;2023-04-03 09:25:53;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_552;2023-04-03 09:26:09;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_553;2023-04-03 09:26:22;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_554;2023-04-03 09:26:36;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_555;2023-04-03 09:26:52;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_556;2023-04-03 09:27:05;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_557;2023-04-03 09:27:20;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_558;2023-04-03 09:27:34;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_559;2023-04-03 09:27:46;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_560;2023-04-03 09:28:04;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_561;2023-04-03 09:28:19;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_562;2023-04-03 09:28:31;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_563;2023-04-03 09:28:47;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_564;2023-04-03 09:28:59;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_565;2023-04-03 09:29:15;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_566;2023-04-03 09:29:30;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_567;2023-04-03 09:29:43;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_568;2023-04-03 09:29:57;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_569;2023-04-03 09:30:11;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_570;2023-04-03 09:30:27;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_571;2023-04-03 09:30:38;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_572;2023-04-03 09:30:53;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_573;2023-04-03 09:31:08;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_574;2023-04-03 09:31:20;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_575;2023-04-03 09:31:35;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_576;2023-04-03 09:31:49;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_577;2023-04-03 09:32:05;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_578;2023-04-03 09:32:20;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_579;2023-04-03 09:32:34;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_580;2023-04-03 09:32:47;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_581;2023-04-03 09:33:00;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_582;2023-04-03 09:33:15;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_583;2023-04-03 09:33:31;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_584;2023-04-03 09:33:45;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_585;2023-04-03 09:33:59;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_586;2023-04-03 09:34:10;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_587;2023-04-03 09:34:25;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_588;2023-04-03 09:34:40;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_589;2023-04-03 09:34:55;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_590;2023-04-03 09:35:09;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_591;2023-04-03 09:35:25;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_592;2023-04-03 09:35:37;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_593;2023-04-03 09:35:53;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_594;2023-04-03 09:36:07;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_595;2023-04-03 09:36:21;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_596;2023-04-03 09:36:34;900.0;0.0138019093344;0.02;0.49392;0.49392
e_heat_597;2023-04-03 09:36:48;900.0;0.0138019093344;0.02;0.49392;0.49392
