ocel_id;ocel_time;ocel_changed_field;p_mass[kg];p_material[EN10130:2006];s_co2e[kg]
o_formedpart_3025;2023-04-05 08:03:28;;?;DC01;0
o_formedpart_3024;2023-04-05 08:03:32;p_mass[kg];0.02105;;
o_formedpart_3030;2023-04-05 08:03:34;;?;DC01;0
o_formedpart_3022;2023-04-05 08:03:38;p_mass[kg];0.02112;;
o_formedpart_3026;2023-04-05 08:03:40;p_mass[kg];0.0212;;
o_formedpart_3029;2023-04-05 08:03:41;p_mass[kg];0.02106;;
o_formedpart_3023;2023-04-05 08:03:42;p_mass[kg];0.02121;;
o_formedpart_3032;2023-04-05 08:03:44;;?;DC01;0
o_formedpart_3031;2023-04-05 08:03:46;;?;DC01;0
o_formedpart_3027;2023-04-05 08:03:59;p_mass[kg];0.02121;;
o_formedpart_3035;2023-04-05 08:04:00;;?;DC01;0
o_formedpart_3034;2023-04-05 08:04:02;p_mass[kg];0.02121;;
o_formedpart_3025;2023-04-05 08:04:03;p_mass[kg];0.02116;;
o_formedpart_3030;2023-04-05 08:04:09;p_mass[kg];0.02117;;
o_formedpart_3033;2023-04-05 08:04:12;;?;DC01;0
o_formedpart_3039;2023-04-05 08:04:13;;?;DC01;0
o_formedpart_3041;2023-04-05 08:04:17;;?;DC01;0
o_formedpart_3032;2023-04-05 08:04:19;p_mass[kg];0.02124;;
o_formedpart_3031;2023-04-05 08:04:21;p_mass[kg];0.02115;;
o_formedpart_3038;2023-04-05 08:04:29;;?;DC01;0
o_formedpart_3035;2023-04-05 08:04:35;p_mass[kg];0.02124;;
o_formedpart_3037;2023-04-05 08:04:41;;?;DC01;0
o_formedpart_3040;2023-04-05 08:04:45;;?;DC01;0
o_formedpart_3033;2023-04-05 08:04:47;p_mass[kg];0.02126;;
o_formedpart_3039;2023-04-05 08:04:48;p_mass[kg];0.02134;;
o_formedpart_3041;2023-04-05 08:04:52;p_mass[kg];0.02114;;
o_formedpart_3043;2023-04-05 08:05:03;;?;DC01;0
o_formedpart_3038;2023-04-05 08:05:04;p_mass[kg];0.02139;;
o_formedpart_3048;2023-04-05 08:05:06;;?;DC01;0
o_formedpart_3037;2023-04-05 08:05:17;p_mass[kg];0.02124;;
o_formedpart_3040;2023-04-05 08:05:19;p_mass[kg];0.02117;;
o_formedpart_3044;2023-04-05 08:05:20;;?;DC01;0
o_formedpart_3050;2023-04-05 08:05:20;;?;DC01;0
o_formedpart_3049;2023-04-05 08:05:24;;?;DC01;0
o_formedpart_3042;2023-04-05 08:05:26;;?;DC01;0
o_formedpart_3046;2023-04-05 08:05:27;;?;DC01;0
o_formedpart_3043;2023-04-05 08:05:38;p_mass[kg];0.02111;;
o_formedpart_3053;2023-04-05 08:05:39;;?;DC01;0
o_formedpart_3048;2023-04-05 08:05:42;p_mass[kg];0.02116;;
o_formedpart_3036;2023-04-05 08:05:49;;?;DC01;0
o_formedpart_3057;2023-04-05 08:05:52;;?;DC01;0
o_formedpart_3044;2023-04-05 08:05:55;p_mass[kg];0.02111;;
o_formedpart_3050;2023-04-05 08:05:56;p_mass[kg];0.02128;;
o_formedpart_3049;2023-04-05 08:05:59;p_mass[kg];0.02124;;
o_formedpart_3047;2023-04-05 08:05:59;;?;DC01;0
o_formedpart_3042;2023-04-05 08:06:00;p_mass[kg];0.02132;;
o_formedpart_3046;2023-04-05 08:06:01;p_mass[kg];0.02112;;
o_formedpart_3051;2023-04-05 08:06:02;;?;DC01;0
o_formedpart_3055;2023-04-05 08:06:05;;?;DC01;0
o_formedpart_3056;2023-04-05 08:06:07;;?;DC01;0
o_formedpart_3045;2023-04-05 08:06:11;;?;DC01;0
o_formedpart_3052;2023-04-05 08:06:11;;?;DC01;0
o_formedpart_3053;2023-04-05 08:06:14;p_mass[kg];0.02105;;
o_formedpart_3036;2023-04-05 08:06:24;p_mass[kg];0.02104;;
o_formedpart_3057;2023-04-05 08:06:27;p_mass[kg];0.02123;;
o_formedpart_3063;2023-04-05 08:06:33;;?;DC01;0
o_formedpart_3047;2023-04-05 08:06:34;p_mass[kg];0.02129;;
o_formedpart_3051;2023-04-05 08:06:37;p_mass[kg];0.02114;;
o_formedpart_3064;2023-04-05 08:06:39;;?;DC01;0
o_formedpart_3055;2023-04-05 08:06:40;p_mass[kg];0.02111;;
o_formedpart_3059;2023-04-05 08:06:41;;?;DC01;0
o_formedpart_3056;2023-04-05 08:06:42;p_mass[kg];0.02105;;
o_formedpart_3045;2023-04-05 08:06:45;p_mass[kg];0.021;;
o_formedpart_3052;2023-04-05 08:06:46;p_mass[kg];0.02133;;
o_formedpart_3058;2023-04-05 08:06:48;;?;DC01;0
o_formedpart_3054;2023-04-05 08:06:50;;?;DC01;0
o_formedpart_3060;2023-04-05 08:06:56;;?;DC01;0
o_formedpart_3063;2023-04-05 08:07:08;p_mass[kg];0.02098;;
o_formedpart_3064;2023-04-05 08:07:14;p_mass[kg];0.02115;;
o_formedpart_3059;2023-04-05 08:07:16;p_mass[kg];0.02112;;
o_formedpart_3058;2023-04-05 08:07:23;p_mass[kg];0.02128;;
o_formedpart_3062;2023-04-05 08:07:24;;?;DC01;0
o_formedpart_3054;2023-04-05 08:07:25;p_mass[kg];0.02136;;
o_formedpart_3060;2023-04-05 08:07:31;p_mass[kg];0.02092;;
o_formedpart_3068;2023-04-05 08:07:32;;?;DC01;0
o_formedpart_3071;2023-04-05 08:07:37;;?;DC01;0
o_formedpart_3065;2023-04-05 08:07:40;;?;DC01;0
o_formedpart_3070;2023-04-05 08:07:42;;?;DC01;0
o_formedpart_3072;2023-04-05 08:07:44;;?;DC01;0
o_formedpart_3061;2023-04-05 08:07:45;;?;DC01;0
o_formedpart_3066;2023-04-05 08:07:46;;?;DC01;0
o_formedpart_3069;2023-04-05 08:07:52;;?;DC01;0
o_formedpart_3062;2023-04-05 08:07:59;p_mass[kg];0.02137;;
o_formedpart_3076;2023-04-05 08:08:04;;?;DC01;0
o_formedpart_3067;2023-04-05 08:08:06;;?;DC01;0
o_formedpart_3068;2023-04-05 08:08:07;p_mass[kg];0.02119;;
o_formedpart_3071;2023-04-05 08:08:12;p_mass[kg];0.02129;;
o_formedpart_3065;2023-04-05 08:08:15;p_mass[kg];0.02125;;
o_formedpart_3070;2023-04-05 08:08:17;p_mass[kg];0.02098;;
o_formedpart_3075;2023-04-05 08:08:18;;?;DC01;0
o_formedpart_3072;2023-04-05 08:08:19;p_mass[kg];0.02098;;
o_formedpart_3061;2023-04-05 08:08:20;p_mass[kg];0.02122;;
o_formedpart_3066;2023-04-05 08:08:20;p_mass[kg];0.0211;;
o_formedpart_3074;2023-04-05 08:08:23;;?;DC01;0
o_formedpart_3079;2023-04-05 08:08:23;;?;DC01;0
o_formedpart_3069;2023-04-05 08:08:27;p_mass[kg];0.02134;;
o_formedpart_3076;2023-04-05 08:08:39;p_mass[kg];0.02109;;
o_formedpart_3067;2023-04-05 08:08:41;p_mass[kg];0.02103;;
o_formedpart_3073;2023-04-05 08:08:44;;?;DC01;0
o_formedpart_3075;2023-04-05 08:08:53;p_mass[kg];0.02094;;
o_formedpart_3074;2023-04-05 08:08:58;p_mass[kg];0.02115;;
o_formedpart_3079;2023-04-05 08:08:58;p_mass[kg];0.02103;;
o_formedpart_3080;2023-04-05 08:09:05;;?;DC01;0
o_formedpart_3082;2023-04-05 08:09:06;;?;DC01;0
o_formedpart_3078;2023-04-05 08:09:08;;?;DC01;0
o_formedpart_3077;2023-04-05 08:09:10;;?;DC01;0
o_formedpart_3083;2023-04-05 08:09:16;;?;DC01;0
o_formedpart_3085;2023-04-05 08:09:19;;?;DC01;0
o_formedpart_3073;2023-04-05 08:09:20;p_mass[kg];0.02137;;
o_formedpart_3088;2023-04-05 08:09:27;;?;DC01;0
o_formedpart_3084;2023-04-05 08:09:30;;?;DC01;0
o_formedpart_3087;2023-04-05 08:09:32;;?;DC01;0
o_formedpart_3081;2023-04-05 08:09:40;;?;DC01;0
o_formedpart_3080;2023-04-05 08:09:40;p_mass[kg];0.02111;;
o_formedpart_3082;2023-04-05 08:09:41;p_mass[kg];0.02116;;
o_formedpart_3089;2023-04-05 08:09:43;;?;DC01;0
o_formedpart_3078;2023-04-05 08:09:43;p_mass[kg];0.02117;;
o_formedpart_3077;2023-04-05 08:09:45;p_mass[kg];0.02097;;
o_formedpart_3083;2023-04-05 08:09:52;p_mass[kg];0.02144;;
o_formedpart_3085;2023-04-05 08:09:53;p_mass[kg];0.0211;;
o_formedpart_3088;2023-04-05 08:10:01;p_mass[kg];0.02108;;
o_formedpart_3084;2023-04-05 08:10:06;p_mass[kg];0.02113;;
o_formedpart_3087;2023-04-05 08:10:06;p_mass[kg];0.0214;;
o_formedpart_3086;2023-04-05 08:10:11;;?;DC01;0
o_formedpart_3093;2023-04-05 08:10:13;;?;DC01;0
o_formedpart_3092;2023-04-05 08:10:13;;?;DC01;0
o_formedpart_3081;2023-04-05 08:10:14;p_mass[kg];0.02103;;
o_formedpart_3089;2023-04-05 08:10:17;p_mass[kg];0.0211;;
o_formedpart_3094;2023-04-05 08:10:21;;?;DC01;0
o_formedpart_3091;2023-04-05 08:10:30;;?;DC01;0
o_formedpart_3090;2023-04-05 08:10:30;;?;DC01;0
o_formedpart_3097;2023-04-05 08:10:32;;?;DC01;0
o_formedpart_3095;2023-04-05 08:10:37;;?;DC01;0
o_formedpart_3086;2023-04-05 08:10:46;p_mass[kg];0.02106;;
o_formedpart_3093;2023-04-05 08:10:48;p_mass[kg];0.02102;;
o_formedpart_3092;2023-04-05 08:10:48;p_mass[kg];0.02094;;
o_formedpart_3099;2023-04-05 08:10:56;;?;DC01;0
o_formedpart_3094;2023-04-05 08:10:56;p_mass[kg];0.0214;;
o_formedpart_3100;2023-04-05 08:11:00;;?;DC01;0
o_formedpart_3091;2023-04-05 08:11:05;p_mass[kg];0.02112;;
o_formedpart_3090;2023-04-05 08:11:06;p_mass[kg];0.02104;;
o_formedpart_3097;2023-04-05 08:11:07;p_mass[kg];0.02113;;
o_formedpart_3095;2023-04-05 08:11:12;p_mass[kg];0.02118;;
o_formedpart_3096;2023-04-05 08:11:13;;?;DC01;0
o_formedpart_3103;2023-04-05 08:11:23;;?;DC01;0
o_formedpart_3099;2023-04-05 08:11:31;p_mass[kg];0.02124;;
o_formedpart_3100;2023-04-05 08:11:35;p_mass[kg];0.02115;;
o_formedpart_3101;2023-04-05 08:11:46;;?;DC01;0
o_formedpart_3096;2023-04-05 08:11:48;p_mass[kg];0.02125;;
o_formedpart_3105;2023-04-05 08:11:48;;?;DC01;0
o_formedpart_3098;2023-04-05 08:11:52;;?;DC01;0
o_formedpart_3106;2023-04-05 08:11:55;;?;DC01;0
o_formedpart_3103;2023-04-05 08:11:58;p_mass[kg];0.02112;;
o_formedpart_3107;2023-04-05 08:11:59;;?;DC01;0
o_formedpart_3108;2023-04-05 08:12:07;;?;DC01;0
o_formedpart_3111;2023-04-05 08:12:15;;?;DC01;0
o_formedpart_3102;2023-04-05 08:12:19;;?;DC01;0
o_formedpart_3101;2023-04-05 08:12:21;p_mass[kg];0.02128;;
o_formedpart_3105;2023-04-05 08:12:22;p_mass[kg];0.02141;;
o_formedpart_3104;2023-04-05 08:12:24;;?;DC01;0
o_formedpart_3109;2023-04-05 08:12:26;;?;DC01;0
o_formedpart_3098;2023-04-05 08:12:27;p_mass[kg];0.02124;;
o_formedpart_3118;2023-04-05 08:12:30;;?;DC01;0
o_formedpart_3106;2023-04-05 08:12:30;p_mass[kg];0.02115;;
o_formedpart_3107;2023-04-05 08:12:34;p_mass[kg];0.02126;;
o_formedpart_3113;2023-04-05 08:12:38;;?;DC01;0
o_formedpart_3108;2023-04-05 08:12:42;p_mass[kg];0.02126;;
o_formedpart_3114;2023-04-05 08:12:49;;?;DC01;0
o_formedpart_3111;2023-04-05 08:12:50;p_mass[kg];0.02124;;
o_formedpart_3116;2023-04-05 08:12:53;;?;DC01;0
o_formedpart_3102;2023-04-05 08:12:54;p_mass[kg];0.02124;;
o_formedpart_3104;2023-04-05 08:12:59;p_mass[kg];0.02115;;
o_formedpart_3109;2023-04-05 08:13:01;p_mass[kg];0.0212;;
o_formedpart_3118;2023-04-05 08:13:05;p_mass[kg];0.02117;;
o_formedpart_3117;2023-04-05 08:13:06;;?;DC01;0
o_formedpart_3115;2023-04-05 08:13:12;;?;DC01;0
o_formedpart_3113;2023-04-05 08:13:13;p_mass[kg];0.02135;;
o_formedpart_3110;2023-04-05 08:13:13;;?;DC01;0
o_formedpart_3119;2023-04-05 08:13:23;;?;DC01;0
o_formedpart_3114;2023-04-05 08:13:24;p_mass[kg];0.02118;;
o_formedpart_3116;2023-04-05 08:13:29;p_mass[kg];0.02104;;
o_formedpart_3123;2023-04-05 08:13:29;;?;DC01;0
o_formedpart_3112;2023-04-05 08:13:29;;?;DC01;0
o_formedpart_3124;2023-04-05 08:13:33;;?;DC01;0
o_formedpart_3117;2023-04-05 08:13:42;p_mass[kg];0.02115;;
o_formedpart_3115;2023-04-05 08:13:47;p_mass[kg];0.02117;;
o_formedpart_3110;2023-04-05 08:13:48;p_mass[kg];0.02128;;
o_formedpart_3122;2023-04-05 08:13:48;;?;DC01;0
o_formedpart_3121;2023-04-05 08:13:55;;?;DC01;0
o_formedpart_3125;2023-04-05 08:13:57;;?;DC01;0
o_formedpart_3119;2023-04-05 08:13:58;p_mass[kg];0.02141;;
o_formedpart_3123;2023-04-05 08:14:04;p_mass[kg];0.02105;;
o_formedpart_3112;2023-04-05 08:14:04;p_mass[kg];0.0211;;
o_formedpart_3131;2023-04-05 08:14:07;;?;DC01;0
o_formedpart_3124;2023-04-05 08:14:07;p_mass[kg];0.02112;;
o_formedpart_3126;2023-04-05 08:14:18;;?;DC01;0
o_formedpart_3122;2023-04-05 08:14:23;p_mass[kg];0.02115;;
o_formedpart_3120;2023-04-05 08:14:29;;?;DC01;0
o_formedpart_3121;2023-04-05 08:14:30;p_mass[kg];0.02118;;
o_formedpart_3125;2023-04-05 08:14:32;p_mass[kg];0.02114;;
o_formedpart_3129;2023-04-05 08:14:32;;?;DC01;0
o_formedpart_3133;2023-04-05 08:14:42;;?;DC01;0
o_formedpart_3131;2023-04-05 08:14:42;p_mass[kg];0.02122;;
o_formedpart_3126;2023-04-05 08:14:53;p_mass[kg];0.02097;;
o_formedpart_3136;2023-04-05 08:14:58;;?;DC01;0
o_formedpart_3137;2023-04-05 08:15:03;;?;DC01;0
o_formedpart_3138;2023-04-05 08:15:04;;?;DC01;0
o_formedpart_3120;2023-04-05 08:15:04;p_mass[kg];0.02088;;
o_formedpart_3135;2023-04-05 08:15:05;;?;DC01;0
o_formedpart_3130;2023-04-05 08:15:06;;?;DC01;0
o_formedpart_3134;2023-04-05 08:15:07;;?;DC01;0
o_formedpart_3129;2023-04-05 08:15:07;p_mass[kg];0.02128;;
o_formedpart_3133;2023-04-05 08:15:17;p_mass[kg];0.02113;;
o_formedpart_3132;2023-04-05 08:15:19;;?;DC01;0
o_formedpart_3141;2023-04-05 08:15:22;;?;DC01;0
o_formedpart_3128;2023-04-05 08:15:23;;?;DC01;0
o_formedpart_3139;2023-04-05 08:15:23;;?;DC01;0
o_formedpart_3127;2023-04-05 08:15:26;;?;DC01;0
o_formedpart_3136;2023-04-05 08:15:33;p_mass[kg];0.02105;;
o_formedpart_3137;2023-04-05 08:15:38;p_mass[kg];0.02113;;
o_formedpart_3138;2023-04-05 08:15:39;p_mass[kg];0.02134;;
o_formedpart_3135;2023-04-05 08:15:40;p_mass[kg];0.02115;;
o_formedpart_3140;2023-04-05 08:15:40;;?;DC01;0
o_formedpart_3143;2023-04-05 08:15:41;;?;DC01;0
o_formedpart_3130;2023-04-05 08:15:41;p_mass[kg];0.02135;;
o_formedpart_3134;2023-04-05 08:15:41;p_mass[kg];0.02121;;
o_formedpart_3144;2023-04-05 08:15:47;;?;DC01;0
o_formedpart_3146;2023-04-05 08:15:51;;?;DC01;0
o_formedpart_3132;2023-04-05 08:15:55;p_mass[kg];0.02117;;
o_formedpart_3141;2023-04-05 08:15:56;p_mass[kg];0.02107;;
o_formedpart_3142;2023-04-05 08:15:57;;?;DC01;0
o_formedpart_3128;2023-04-05 08:15:58;p_mass[kg];0.02114;;
o_formedpart_3139;2023-04-05 08:15:58;p_mass[kg];0.02126;;
o_formedpart_3127;2023-04-05 08:16:01;p_mass[kg];0.02151;;
o_formedpart_3148;2023-04-05 08:16:03;;?;DC01;0
o_formedpart_3140;2023-04-05 08:16:15;p_mass[kg];0.02115;;
o_formedpart_3143;2023-04-05 08:16:15;p_mass[kg];0.02139;;
o_formedpart_3147;2023-04-05 08:16:16;;?;DC01;0
o_formedpart_3149;2023-04-05 08:16:21;;?;DC01;0
o_formedpart_3144;2023-04-05 08:16:22;p_mass[kg];0.02105;;
o_formedpart_3146;2023-04-05 08:16:26;p_mass[kg];0.02106;;
o_formedpart_3142;2023-04-05 08:16:33;p_mass[kg];0.02102;;
o_formedpart_3151;2023-04-05 08:16:37;;?;DC01;0
o_formedpart_3148;2023-04-05 08:16:38;p_mass[kg];0.02126;;
o_formedpart_3145;2023-04-05 08:16:40;;?;DC01;0
o_formedpart_3147;2023-04-05 08:16:52;p_mass[kg];0.02111;;
o_formedpart_3149;2023-04-05 08:16:56;p_mass[kg];0.02109;;
o_formedpart_3152;2023-04-05 08:16:58;;?;DC01;0
o_formedpart_3155;2023-04-05 08:17:04;;?;DC01;0
o_formedpart_3151;2023-04-05 08:17:12;p_mass[kg];0.02109;;
o_formedpart_3145;2023-04-05 08:17:15;p_mass[kg];0.02126;;
o_formedpart_3150;2023-04-05 08:17:17;;?;DC01;0
o_formedpart_3152;2023-04-05 08:17:33;p_mass[kg];0.02117;;
o_formedpart_3153;2023-04-05 08:17:39;;?;DC01;0
o_formedpart_3155;2023-04-05 08:17:39;p_mass[kg];0.02127;;
o_formedpart_3158;2023-04-05 08:17:43;;?;DC01;0
o_formedpart_3154;2023-04-05 08:17:47;;?;DC01;0
o_formedpart_3150;2023-04-05 08:17:52;p_mass[kg];0.02115;;
o_formedpart_3157;2023-04-05 08:18:05;;?;DC01;0
o_formedpart_3153;2023-04-05 08:18:14;p_mass[kg];0.02105;;
o_formedpart_3156;2023-04-05 08:18:16;;?;DC01;0
o_formedpart_3158;2023-04-05 08:18:17;p_mass[kg];0.02106;;
o_formedpart_3159;2023-04-05 08:18:20;;?;DC01;0
o_formedpart_3154;2023-04-05 08:18:22;p_mass[kg];0.0212;;
o_formedpart_3160;2023-04-05 08:18:28;;?;DC01;0
o_formedpart_3157;2023-04-05 08:18:40;p_mass[kg];0.02113;;
o_formedpart_3156;2023-04-05 08:18:51;p_mass[kg];0.02128;;
o_formedpart_3159;2023-04-05 08:18:54;p_mass[kg];0.02114;;
o_formedpart_3160;2023-04-05 08:19:03;p_mass[kg];0.02105;;
o_formedpart_3164;2023-04-05 08:19:03;;?;DC01;0
o_formedpart_3162;2023-04-05 08:19:15;;?;DC01;0
o_formedpart_3163;2023-04-05 08:19:27;;?;DC01;0
o_formedpart_3161;2023-04-05 08:19:37;;?;DC01;0
o_formedpart_3164;2023-04-05 08:19:38;p_mass[kg];0.0212;;
o_formedpart_3165;2023-04-05 08:19:42;;?;DC01;0
o_formedpart_3162;2023-04-05 08:19:50;p_mass[kg];0.02103;;
o_formedpart_3163;2023-04-05 08:20:02;p_mass[kg];0.02132;;
o_formedpart_3161;2023-04-05 08:20:12;p_mass[kg];0.0209;;
o_formedpart_3168;2023-04-05 08:20:14;;?;DC01;0
o_formedpart_3165;2023-04-05 08:20:17;p_mass[kg];0.0211;;
o_formedpart_3167;2023-04-05 08:20:27;;?;DC01;0
o_formedpart_3166;2023-04-05 08:20:40;;?;DC01;0
o_formedpart_3168;2023-04-05 08:20:49;p_mass[kg];0.02111;;
o_formedpart_3167;2023-04-05 08:21:02;p_mass[kg];0.02129;;
o_formedpart_3171;2023-04-05 08:21:03;;?;DC01;0
o_formedpart_3169;2023-04-05 08:21:08;;?;DC01;0
o_formedpart_3170;2023-04-05 08:21:09;;?;DC01;0
o_formedpart_3166;2023-04-05 08:21:15;p_mass[kg];0.02126;;
o_formedpart_3174;2023-04-05 08:21:24;;?;DC01;0
o_formedpart_3171;2023-04-05 08:21:38;p_mass[kg];0.02102;;
o_formedpart_3172;2023-04-05 08:21:42;;?;DC01;0
o_formedpart_3169;2023-04-05 08:21:43;p_mass[kg];0.02127;;
o_formedpart_3170;2023-04-05 08:21:44;p_mass[kg];0.02114;;
o_formedpart_3175;2023-04-05 08:21:54;;?;DC01;0
o_formedpart_3174;2023-04-05 08:21:59;p_mass[kg];0.02121;;
o_formedpart_3173;2023-04-05 08:22:04;;?;DC01;0
o_formedpart_3172;2023-04-05 08:22:17;p_mass[kg];0.02119;;
o_formedpart_3175;2023-04-05 08:22:29;p_mass[kg];0.02119;;
o_formedpart_3173;2023-04-05 08:22:39;p_mass[kg];0.02104;;
o_formedpart_3176;2023-04-05 08:22:52;;?;DC01;0
o_formedpart_3179;2023-04-05 08:23:04;;?;DC01;0
o_formedpart_3178;2023-04-05 08:23:06;;?;DC01;0
o_formedpart_3176;2023-04-05 08:23:27;p_mass[kg];0.02105;;
o_formedpart_3180;2023-04-05 08:23:33;;?;DC01;0
o_formedpart_3181;2023-04-05 08:23:36;;?;DC01;0
o_formedpart_3179;2023-04-05 08:23:40;p_mass[kg];0.02131;;
o_formedpart_3178;2023-04-05 08:23:42;p_mass[kg];0.02094;;
o_formedpart_3182;2023-04-05 08:23:43;;?;DC01;0
o_formedpart_3177;2023-04-05 08:23:47;;?;DC01;0
o_formedpart_3183;2023-04-05 08:24:06;;?;DC01;0
o_formedpart_3180;2023-04-05 08:24:08;p_mass[kg];0.0212;;
o_formedpart_3181;2023-04-05 08:24:12;p_mass[kg];0.02119;;
o_formedpart_3184;2023-04-05 08:24:13;;?;DC01;0
o_formedpart_3182;2023-04-05 08:24:18;p_mass[kg];0.02126;;
o_formedpart_3177;2023-04-05 08:24:22;p_mass[kg];0.02122;;
o_formedpart_3183;2023-04-05 08:24:41;p_mass[kg];0.02121;;
o_formedpart_3184;2023-04-05 08:24:48;p_mass[kg];0.02105;;
o_formedpart_3186;2023-04-05 08:25:01;;?;DC01;0
o_formedpart_3185;2023-04-05 08:25:08;;?;DC01;0
o_formedpart_3187;2023-04-05 08:25:11;;?;DC01;0
o_formedpart_3189;2023-04-05 08:25:18;;?;DC01;0
o_formedpart_3188;2023-04-05 08:25:36;;?;DC01;0
o_formedpart_3186;2023-04-05 08:25:36;p_mass[kg];0.02124;;
o_formedpart_3185;2023-04-05 08:25:43;p_mass[kg];0.02112;;
o_formedpart_3190;2023-04-05 08:25:46;;?;DC01;0
o_formedpart_3187;2023-04-05 08:25:47;p_mass[kg];0.02106;;
o_formedpart_3189;2023-04-05 08:25:53;p_mass[kg];0.02129;;
o_formedpart_3192;2023-04-05 08:26:05;;?;DC01;0
o_formedpart_3191;2023-04-05 08:26:06;;?;DC01;0
o_formedpart_3188;2023-04-05 08:26:11;p_mass[kg];0.02121;;
o_formedpart_3193;2023-04-05 08:26:12;;?;DC01;0
o_formedpart_3190;2023-04-05 08:26:21;p_mass[kg];0.02125;;
o_formedpart_3192;2023-04-05 08:26:40;p_mass[kg];0.02135;;
o_formedpart_3191;2023-04-05 08:26:40;p_mass[kg];0.02129;;
o_formedpart_3193;2023-04-05 08:26:46;p_mass[kg];0.02099;;
o_formedpart_3197;2023-04-05 08:26:56;;?;DC01;0
o_formedpart_3195;2023-04-05 08:27:02;;?;DC01;0
o_formedpart_3196;2023-04-05 08:27:17;;?;DC01;0
o_formedpart_3197;2023-04-05 08:27:31;p_mass[kg];0.02105;;
o_formedpart_3194;2023-04-05 08:27:32;;?;DC01;0
o_formedpart_3200;2023-04-05 08:27:35;;?;DC01;0
o_formedpart_3195;2023-04-05 08:27:37;p_mass[kg];0.02115;;
o_formedpart_3196;2023-04-05 08:27:51;p_mass[kg];0.02116;;
o_formedpart_3199;2023-04-05 08:27:56;;?;DC01;0
o_formedpart_3198;2023-04-05 08:27:59;;?;DC01;0
o_formedpart_3194;2023-04-05 08:28:07;p_mass[kg];0.02114;;
o_formedpart_3200;2023-04-05 08:28:09;p_mass[kg];0.02129;;
o_formedpart_3201;2023-04-05 08:28:24;;?;DC01;0
o_formedpart_3203;2023-04-05 08:28:30;;?;DC01;0
o_formedpart_3199;2023-04-05 08:28:31;p_mass[kg];0.02105;;
o_formedpart_3198;2023-04-05 08:28:33;p_mass[kg];0.02113;;
o_formedpart_3205;2023-04-05 08:28:52;;?;DC01;0
o_formedpart_3201;2023-04-05 08:28:59;p_mass[kg];0.02109;;
o_formedpart_3203;2023-04-05 08:29:04;p_mass[kg];0.02114;;
o_formedpart_3202;2023-04-05 08:29:13;;?;DC01;0
o_formedpart_3204;2023-04-05 08:29:24;;?;DC01;0
o_formedpart_3205;2023-04-05 08:29:27;p_mass[kg];0.02133;;
o_formedpart_3209;2023-04-05 08:29:41;;?;DC01;0
o_formedpart_3202;2023-04-05 08:29:48;p_mass[kg];0.02126;;
o_formedpart_3207;2023-04-05 08:29:49;;?;DC01;0
o_formedpart_3206;2023-04-05 08:29:50;;?;DC01;0
o_formedpart_3204;2023-04-05 08:29:59;p_mass[kg];0.0212;;
o_formedpart_3208;2023-04-05 08:30:11;;?;DC01;0
o_formedpart_3209;2023-04-05 08:30:16;p_mass[kg];0.02136;;
o_formedpart_3206;2023-04-05 08:30:24;p_mass[kg];0.02108;;
o_formedpart_3207;2023-04-05 08:30:25;p_mass[kg];0.02113;;
o_formedpart_3210;2023-04-05 08:30:27;;?;DC01;0
o_formedpart_3208;2023-04-05 08:30:46;p_mass[kg];0.02132;;
o_formedpart_3212;2023-04-05 08:30:56;;?;DC01;0
o_formedpart_3210;2023-04-05 08:31:02;p_mass[kg];0.02115;;
o_formedpart_3211;2023-04-05 08:31:08;;?;DC01;0
o_formedpart_3214;2023-04-05 08:31:16;;?;DC01;0
o_formedpart_3212;2023-04-05 08:31:30;p_mass[kg];0.02122;;
o_formedpart_3217;2023-04-05 08:31:38;;?;DC01;0
o_formedpart_3213;2023-04-05 08:31:38;;?;DC01;0
o_formedpart_3211;2023-04-05 08:31:42;p_mass[kg];0.02102;;
o_formedpart_3215;2023-04-05 08:31:44;;?;DC01;0
o_formedpart_3214;2023-04-05 08:31:51;p_mass[kg];0.02117;;
o_formedpart_3213;2023-04-05 08:32:13;p_mass[kg];0.02128;;
o_formedpart_3217;2023-04-05 08:32:13;p_mass[kg];0.02139;;
o_formedpart_3215;2023-04-05 08:32:19;p_mass[kg];0.02116;;
o_formedpart_3219;2023-04-05 08:32:24;;?;DC01;0
o_formedpart_3221;2023-04-05 08:32:36;;?;DC01;0
o_formedpart_3220;2023-04-05 08:32:39;;?;DC01;0
o_formedpart_3216;2023-04-05 08:32:52;;?;DC01;0
o_formedpart_3219;2023-04-05 08:32:59;p_mass[kg];0.02122;;
o_formedpart_3221;2023-04-05 08:33:11;p_mass[kg];0.021;;
o_formedpart_3220;2023-04-05 08:33:14;p_mass[kg];0.02124;;
o_formedpart_3218;2023-04-05 08:33:25;;?;DC01;0
o_formedpart_3216;2023-04-05 08:33:27;p_mass[kg];0.02124;;
o_formedpart_3222;2023-04-05 08:33:40;;?;DC01;0
o_formedpart_3223;2023-04-05 08:33:42;;?;DC01;0
o_formedpart_3218;2023-04-05 08:34:00;p_mass[kg];0.02108;;
o_formedpart_3227;2023-04-05 08:34:06;;?;DC01;0
o_formedpart_3222;2023-04-05 08:34:15;p_mass[kg];0.02134;;
o_formedpart_3223;2023-04-05 08:34:17;p_mass[kg];0.02093;;
o_formedpart_3224;2023-04-05 08:34:21;;?;DC01;0
o_formedpart_3225;2023-04-05 08:34:24;;?;DC01;0
